Date,VTI,EFA,VWO,SPY,IJH,IWM,EWU,VGK,EWJ,AXJL,GXC
03/01/2013,75.03,57.18,45.2,145.7341,104.65,86.6,18.05,48.85,9.8997,69.9299,76.09
04/01/2013,75.43,57.47,45.28,146.37,105.38,87.24,18.18,49.26,9.8602,69.9199,76.16
05/01/2013,,,,,,,,,,,
06/01/2013,,,,,,,,,,,
07/01/2013,75.21,57.2201,44.89,145.9695,105.11,86.91,18.14,49.06,9.77,69.36,75.93
08/01/2013,75.01,56.9,44.52,145.5496,104.81,86.8487,18.06,48.9,9.64,68.9188,74.75
09/01/2013,75.24,57.19,44.78,145.92,105.44,87.27,18.09,49.05,9.77,69.32,75.64
10/01/2013,75.76,57.92,45.18,147.08,105.57,87.47,18.28,49.84,9.85,69.83,76.6
11/01/2013,75.77,58.04,44.84,147.07,105.5,87.34,18.27,50.05,9.88,69.41,75.91
12/01/2013,,,,,,,,,,,
13/01/2013,,,,,,,,,,,
14/01/2013,75.69,58.11,45.02,146.97,105.75,87.39,18.22,50.01,9.94,69.6,76.12
15/01/2013,75.83,58.02,44.85,147.07,106.19,87.77,18.25,49.83,9.91,69.53,76.09
16/01/2013,75.77,57.74,44.77,147.05,106.01,87.51,18.12,49.6,9.79,69.52,76.03
17/01/2013,76.29,58.21,45.08,148,106.88,88.32,18.18,50.13,9.83,69.9901,76.25
18/01/2013,76.5,58.15,45.13,148.33,107.04,88.57,18.15,50.02,9.865,70.26,76.59
19/01/2013,,,,,,,,,,,
20/01/2013,,,,,,,,,,,
21/01/2013,,,,,,,,,,,
22/01/2013,76.9,58.18,45.085,149.13,107.97,89.21,18.19,50.13,9.77,70.07,76.81
23/01/2013,76.99,58.12,44.8,149.37,107.97,89,18.24,50.15,9.69,69.81,76.241
24/01/2013,77.08,58.4,44.67,149.41,108.54,89.29,18.28,50.44,9.8,69.74,76.35
25/01/2013,77.51,59.03,44.56,150.25,109.53,89.94,18.45,51.12,9.87,69.3802,75.451
26/01/2013,,,,,,,,,,,
27/01/2013,,,,,,,,,,,
28/01/2013,77.44,58.74,44.23,150.07,109.4,90,18.34,50.92,9.72,69.2598,75.33
29/01/2013,77.7,59.14,44.75,150.66,109.41,90.05,18.51,51.21,9.85,69.92,76.34
30/01/2013,77.39,59.2,44.52,150.07,108.7,88.97,18.5,51.19,9.95,69.8999,76.34
31/01/2013,77.25,58.98,44.56,149.7,109.1,89.58,18.47,50.93,9.97,69.849,75.99
01/02/2013,78,59.45,44.86,151.24,110.01,90.37,18.47,51.46,9.94,70.37,76.35
02/02/2013,,,,,,,,,,,
03/02/2013,,,,,,,,,,,
04/02/2013,77.18,58.38,44.28,149.535,109,89.28,18.25,50.05,9.95,69.1801,74.769
05/02/2013,77.91,58.65,44.41,151.05,109.6,90.08,18.21,50.46,9.918,69.7,74.7
06/02/2013,78.05,58.64,44.3,151.16,110.21,90.46,18.3,50.25,10.05,69.2301,74.57
07/02/2013,77.91,58.16,43.94,150.96,110.11,90.16,18.19,49.69,10.08,69.1042,73.49
08/02/2013,78.38,58.53,44.29,151.8,110.74,90.8,18.34,50.07,10.04,69.5401,74.37
09/02/2013,,,,,,,,,,,
10/02/2013,,,,,,,,,,,
11/02/2013,78.34,58.47,44.27,151.77,110.58,90.7,18.24,49.78,10.15,69.4637,74.06
12/02/2013,78.47,58.76,44.34,152.02,111.06,91.1,18.36,50.27,10.08,69.54,74.111
13/02/2013,78.58,58.9,44.52,152.151,111.42,91.48,18.37,50.52,10.04,70.12,74.62
14/02/2013,78.68,58.58,44.48,152.29,111.64,91.71,18.26,50.1,9.94,70.23,74.61
15/02/2013,78.59,58.43,44.41,152.11,111.47,91.74,18.23,49.95,9.91,70.1256,74.96
16/02/2013,,,,,,,,,,,
17/02/2013,,,,,,,,,,,
18/02/2013,,,,,,,,,,,
19/02/2013,79.14,59.12,44.43,153.25,112.17,92.55,18.3,50.56,10.06,70.35,73.76
20/02/2013,78.09,58.54,44.02,151.34,110.34,90.8299,18.05,49.87,10.09,69.6701,72.92
21/02/2013,77.56,57.66,43.52,150.42,109.23,89.95,17.91,49.11,9.97,69.12,71.74
22/02/2013,78.31,58.49,43.69,151.89,110.34,91.03,18.07,49.84,10.13,69.512,71.89
23/02/2013,,,,,,,,,,,
24/02/2013,,,,,,,,,,,
25/02/2013,76.87,57.09,43.04,149,108.11,89.02,17.64,48.26,9.99,68.87,70.8
26/02/2013,77.36,57.55,43.33,150.02,108.77,89.37,17.7,48.73,10.18,68.9001,70.9
27/02/2013,78.31,58.28,43.72,151.91,110.32,90.31,17.95,49.46,10.17,69.6001,71.75
28/02/2013,78.24,58.215,43.505,151.61,110.03,90.48,17.97,49.2,10.21,69.55,72.41
01/03/2013,78.42,58.1,43.57,152.11,109.79,90.89,17.88,49.07,10.31,69.4195,72.22
02/03/2013,,,,,,,,,,,
03/03/2013,,,,,,,,,,,
04/03/2013,78.78,58.35,43.19,152.92,110.14,91.13,17.95,49.36,10.37,68.77,71.161
05/03/2013,79.57,58.93,43.675,154.29,111.66,92.19,18.15,49.94,10.39,69.69,71.93
06/03/2013,79.69,59.08,43.91,154.5,111.78,92.43,18.08,49.84,10.52,69.73,72.32
07/03/2013,79.88,59.25,44.02,154.776,112.15,92.87,18.13,50.23,10.419,70,72.391
08/03/2013,80.27,59.375,44.42,155.44,113.11,93.73,18.08,50.2,10.465,70.37,73.25
09/03/2013,,,,,,,,,,,
10/03/2013,,,,,,,,,,,
11/03/2013,80.5,59.56,44.22,156.03,113.26,93.7,18.15,50.37,10.53,70.14,72.34
12/03/2013,80.36,59.26,43.77,155.68,113.15,93.51,18.06,50.22,10.415,69.82,70.98
13/03/2013,80.51,59.165,43.35,155.905,113.53,93.86,18.09,50.05,10.48,69.2145,69.9
14/03/2013,80.96,59.75,43.57,156.73,114.4,94.8,18.44,50.78,10.54,69.42,70.65
15/03/2013,80.87,59.871,43.21,155.83,114.22,94.75,18.3,50.73,10.64,69.13,69.96
16/03/2013,,,,,,,,,,,
17/03/2013,,,,,,,,,,,
18/03/2013,80.43,59.21,42.73,154.97,113.73,94.23,18.19,49.99,10.589,68.55,68.92
19/03/2013,80.21,59.03,42.399,154.61,113.55,93.83,18.25,49.77,10.65,67.73,68.39
20/03/2013,80.81,59.39,42.645,155.69,114.59,94.7,18.2,50.18,10.73,68.2,70.12
21/03/2013,80.16,58.85,42.26,154.359,113.66,93.87,18.11,49.52,10.73,67.8038,69.48
22/03/2013,80.29,59.36,42.33,155.6,114.06,94.16,18.26,49.8,10.77,68.004,69.85
23/03/2013,,,,,,,,,,,
24/03/2013,,,,,,,,,,,
25/03/2013,80.02,58.62,42.24,154.95,113.43,93.95,18.12,49,10.67,67.9494,69.4
26/03/2013,80.62,58.985,42.725,156.19,114.14,94.25,18.2,49.24,10.765,68.71,70.26
27/03/2013,80.68,58.7,42.88,156.19,114.33,94.314,18.13,48.68,10.82,68.86,70.57
28/03/2013,80.96,58.98,42.895,156.67,115.07,94.43,18.27,49.13,10.8,68.9,69.95
29/03/2013,,,,,,,,,,,
30/03/2013,,,,,,,,,,,
31/03/2013,,,,,,,,,,,
01/04/2013,80.53,58.17,42.52,156.05,113.94,93.16,18.16,48.85,10.38,68.27,69.16
02/04/2013,80.77,58.81,42.56,156.82,113.45,92.58,18.29,49.48,10.505,68.867,69.35
03/04/2013,79.89,58.52,42.03,155.23,111.69,91.13,18.18,49.19,10.47,68.08,68.17
04/04/2013,80.24,59.045,42.02,155.86,112.33,91.91,18.18,49.16,10.9,68.05,68.29
05/04/2013,79.96,58.77,41.96,155.158,112.23,91.73,18.088,48.86,10.96,67.581,67.47
06/04/2013,,,,,,,,,,,
07/04/2013,,,,,,,,,,,
08/04/2013,80.45,59,42.07,156.21,113.11,92.49,18.04,48.96,11.07,67.55,67.58
09/04/2013,80.68,59.21,42.51,156.75,113.08,92.22,18.14,49.19,10.98,68.46,68.56
10/04/2013,81.72,60.085,42.875,158.67,114.66,93.89,18.35,50.02,11.21,68.7771,69.211
11/04/2013,82.03,60.56,42.87,159.19,115.09,94.02,18.43,50.3,11.34,68.881,69.02
12/04/2013,81.74,60.41,42.34,158.8,114.67,93.64,18.43,50.15,11.36,68.2308,68.53
13/04/2013,,,,,,,,,,,
14/04/2013,,,,,,,,,,,
15/04/2013,79.75,59.22,41.23,155.118,111,90.11,18.04,49,11.268,66.89,66.53
16/04/2013,80.93,60.06,42.14,157.41,112.75,91.67,18.22,49.79,11.38,68.289,67.87
17/04/2013,79.72,58.81,41.53,155.11,110.84,90.076,17.89,48.33,11.295,67.63,66.58
18/04/2013,79.22,58.63,41.62,154.14,110.29,89.58,17.91,48.34,11.215,67.808,66.73
19/04/2013,79.98,59.1,42.215,155.48,111.82,90.61,17.99,48.68,11.34,68.785,68.37
20/04/2013,,,,,,,,,,,
21/04/2013,,,,,,,,,,,
22/04/2013,80.32,59.35,42.33,156.17,112.24,90.87,18.04,48.92,11.33,68.994,68.99
23/04/2013,81.19,60.19,42.54,157.78,113.46,92.31,18.34,49.79,11.435,69.326,68.82
24/04/2013,81.31,60.71,42.805,157.88,113.88,92.79,18.42,50.29,11.505,69.878,69.531
25/04/2013,81.64,61.03,43.17,158.52,114.4,93.4,18.59,50.43,11.57,70.5,70.33
26/04/2013,81.49,61.0801,42.77,158.24,113.94,92.9,18.69,50.58,11.54,70.26,69.69
27/04/2013,,,,,,,,,,,
28/04/2013,,,,,,,,,,,
29/04/2013,82.01,61.86,43.22,159.3,114.79,93.57,18.83,51.34,11.61,71.14,70.49
30/04/2013,82.26,61.94,43.76,159.68,115.76,94.1,18.79,51.36,11.7,71.66,71.16
01/05/2013,81.42,61.57,43.302,158.28,113.7,91.8199,18.755,51.03,11.57,71.012,70.179
02/05/2013,82.27,61.76,43.7,159.75,114.83,93.28,18.82,51.29,11.615,71.35,70.68
03/05/2013,83.04,62.55,44,161.368,116.31,94.76,19.06,51.92,11.78,71.6364,71.33
04/05/2013,,,,,,,,,,,
05/05/2013,,,,,,,,,,,
06/05/2013,83.36,62.47,44.05,161.78,116.9,95.37,19.08,51.86,11.73,71.76,71.5805
07/05/2013,83.82,62.57,44.395,162.5999,117.95,96.15,19.1,52.02,11.75,71.8352,72.42
08/05/2013,84.21,63.23,44.79,163.34,118.49,96.43,19.27,52.69,11.85,72.4608,73.03
09/05/2013,83.93,62.62,44.44,162.881,118.08,96.1,19.18,52.12,11.76,71.89,72.53
10/05/2013,84.3,62.69,44.27,163.41,118.82,96.83,19.22,52.33,11.76,71.6101,72.85
11/05/2013,,,,,,,,,,,
12/05/2013,,,,,,,,,,,
13/05/2013,84.32,62.66,43.87,163.54,118.65,96.76,19.14,52.05,11.91,71.35,71.9
14/05/2013,85.19,62.78,44.08,165.23,120,98,19.18,52.21,11.99,71.4401,71.93
15/05/2013,85.56,63.05,44.045,166.115,120.47,98.2,19.23,52.36,12.095,71.38,72.06
16/05/2013,85.21,62.62,43.87,165.34,119.94,97.95,19.23,52.13,11.92,71.2699,71.73
17/05/2013,86.08,63.05,44.02,166.94,121.04,99.05,19.31,52.51,12.11,71.19,72.56
18/05/2013,,,,,,,,,,,
19/05/2013,,,,,,,,,,,
20/05/2013,86.07,63.4,44.12,166.93,121.16,99.21,19.42,52.67,12.19,71.7077,73.33
21/05/2013,86.21,63.53,44.09,167.17,121.39,99.23,19.42,52.82,12.26,71.4499,73.03
22/05/2013,85.36,62.89,43.59,165.93,119.32,97.78,19.26,52.33,12.13,70.3,71.78
23/05/2013,85.2,61.99,43.27,165.45,119.24,97.9,19.13,52.05,11.62,69.8,71.44
24/05/2013,85.09,61.45,42.835,165.308,118.74,97.88,19.09,52,11.405,68.555,70.52
25/05/2013,,,,,,,,,,,
26/05/2013,,,,,,,,,,,
27/05/2013,,,,,,,,,,,
28/05/2013,85.64,61.61,43.05,166.3,119.64,99.15,19.14,52.3,11.34,69.21,71.81
29/05/2013,85.06,61.02,42.45,165.22,118.61,98.23,18.98,51.95,11.15,68.372,71.01
30/05/2013,85.41,61.26,42.35,165.83,119.52,98.89,19.1,52.38,11.09,68.3801,71.23
31/05/2013,84.27,60.07,41.539,163.445,118.33,97.8,18.77,51.365,10.84,66.73,70.04
01/06/2013,,,,,,,,,,,
02/06/2013,,,,,,,,,,,
03/06/2013,84.61,60.3,42.2,164.35,118.08,98.73,18.94,51.88,10.71,67.892,70.91
04/06/2013,84.2,60.52,41.72,163.56,117.23,97.68,18.89,51.63,11.02,67.3488,70.115
05/06/2013,83.01,59.17,40.87,161.272,115.58,96.43,18.6,50.89,10.6,66.0384,69.16
06/06/2013,83.79,59.5,41.29,162.73,117.03,97.45,18.65,51.31,10.59,66.38,69.76
07/06/2013,84.83,60.3,41.11,164.8,118.14,98.2,18.82,51.68,11,66.1391,69.46
08/06/2013,,,,,,,,,,,
09/06/2013,,,,,,,,,,,
10/06/2013,84.86,60.36,40.53,164.8,118.2,98.8,18.78,51.66,11.14,65.532,68.74
11/06/2013,84,59.62,39.73,163.098,116.8,97.73,18.6,51.11,10.92,64.42,67.66
12/06/2013,83.29,59.55,39.46,161.75,115.68,96.76,18.6,51.1,10.95,64.08,67.249
13/06/2013,84.58,60.46,40.37,164.21,117.76,98.475,18.83,51.7,11.21,65.184,68.03
14/06/2013,84.1,59.8,39.79,163.175,117.33,97.711,18.7,51.27,10.86,64.74,66.25
15/06/2013,,,,,,,,,,,
16/06/2013,,,,,,,,,,,
17/06/2013,84.69,60.66,40.07,164.44,118,98.35,18.8,51.82,11.15,65.501,67.17
18/06/2013,85.33,61.09,40.16,165.735,118.99,99.51,18.88,52.07,11.34,65.46,67.47
19/06/2013,84.24,59.95,38.88,163.45,117.24,98.29,18.52,50.98,11.2,64.27,65.8
20/06/2013,82.15,57.751,37.19,159.4,114.19,95.69,17.96,49.37,10.735,60.9,63.12
21/06/2013,82.36,57.94,37.85,159.07,113.77,95.975,17.91,48.94,11.125,62.21,62.61
22/06/2013,,,,,,,,,,,
23/06/2013,,,,,,,,,,,
24/06/2013,80.92,57.03,36.5,157.06,112.56,94.71,17.68,47.25,10.82,60.35,60.9
25/06/2013,81.73,57.7601,37.2,158.575,113.96,95.62,17.885,47.77,10.955,61.566,61.84
26/06/2013,82.49,57.985,37.99,160.14,114.38,96.07,17.94,48.11,10.905,62.61,63.23
27/06/2013,83.1,57.41,38.57,161.08,116.01,97.56,17.71,48.45,11.13,63.52,63.87
28/06/2013,82.67,57.3,38.795,160.42,115.5,97,17.66,48.13,11.22,63.31,64.1
29/06/2013,,,,,,,,,,,
30/06/2013,,,,,,,,,,,
01/07/2013,83.36,57.84,38.86,161.36,116.99,98.58,17.87,48.72,11.36,63.35,64.03
02/07/2013,83.27,57.55,38.2,161.21,116.77,98.08,17.77,48.22,11.44,62.66,63.28
03/07/2013,83.39,57.57,37.9,161.28,116.83,98.28,17.8,48.27,11.45,62.47,62.68
04/07/2013,,,,,,,,,,,
05/07/2013,84.28,57.84,37.72,163.02,118.34,99.67,17.9,48.39,11.6,62.2875,62.9
06/07/2013,,,,,,,,,,,
07/07/2013,,,,,,,,,,,
08/07/2013,84.73,58.2,37.78,163.945,118.57,100.07,18.01,48.95,11.52,62.639,63.17
09/07/2013,85.33,58.52,38.23,165.13,119.92,101,18.11,49.05,11.58,63.25,63.51
10/07/2013,85.37,58.69,37.86,165.192,119.94,101.28,18.16,49.39,11.54,63.2,63.2064
11/07/2013,86.61,60.21,39.615,167.44,121.47,102.47,18.61,50.71,11.88,65.58,66.44
12/07/2013,86.69,59.81,39.2,167.51,121.81,102.68,18.49,50.25,11.86,64.48,65.16
13/07/2013,,,,,,,,,,,
14/07/2013,,,,,,,,,,,
15/07/2013,87.02,60.18,39.71,168.155,122.3,103.58,18.58,50.55,11.97,65.01,65.97
16/07/2013,86.63,60.14,39.78,167.525,121.4,103.06,18.56,50.58,11.87,65.14,66.3
17/07/2013,86.91,60.32,40.11,167.9501,121.91,103.46,18.65,50.63,11.98,65.459,66.43
18/07/2013,87.4,60.72,39.72,168.87,123.02,104.15,18.84,51.05,12.04,64.9301,66.27
